DateTime,Entries,UniqueIPs
1463727077,2888,3089
1463734877,2766,2962
1463741477,2865,3066
1463748677,2853,3053
1463755879,2832,3035
1463762476,2873,3077
1463769079,2816,3017
1463775081,2799,3001
1463781079,2780,2983
1463788279,2825,3027
1463795476,2890,3096
1463803876,2861,3061
1463812280,2875,3075
1463820073,2904,3104
1463828474,2800,2996
1463835071,2735,2931
1463842269,2786,2985
1463849475,2900,3107
1463856677,2888,3097
1463864484,2890,3099
1463871084,2888,3095
1463878278,2810,3016
1463885482,2722,2928
1463893278,2703,2911
1463899881,2802,3015
1463907083,2822,3031
1463914284,2816,3023
1463922078,2735,2939
1463929284,2659,2862
1463935278,2629,2831
1463943078,2602,2804
1463950279,2649,2853
1463956874,2722,2929
1463964678,2682,2890
1463971872,2671,2879
1463979074,2699,2908
1463986277,2638,2850
1463995277,2550,2762
1464002475,2565,2776
1464009676,2675,2887
1464016268,2589,2800
1464023470,2646,2860
1464031278,2619,2834
1464038475,2574,2786
1464045068,2554,2764
1464052872,2549,2758
1464061278,2605,2818
1464067274,2611,2823
1464074469,2642,2853
1464081077,2693,2904
1464088275,2658,2862
1464095476,2599,2802
1464102674,2636,2839
1464108674,2568,2768
1464115277,2663,2866
1464123077,2604,2807
1464129675,2682,2885
1464136874,2665,2851
1464144067,2651,2764
1464151267,2629,2740
1464158466,2611,2723
1464165066,2590,2700
1464171070,2571,2682
1464176470,2538,2650
1464181267,2458,2571
1464187266,2548,2663
1464195069,2502,2611
1464201666,2640,2756
1464209465,2621,2736
1464216674,2615,2731
1464225067,2421,2535
1464231676,2503,2622
1464237668,2482,2604
1464244873,2537,2661
1464252068,2590,2716
1464259268,2520,2643
1464266470,2568,2685
1464273668,2579,2692
1464280271,2601,2729
1464286272,2616,2746
1464293471,2588,2718
1464300073,2597,2727
1464305467,2634,2764
1464310865,2720,2853
1464316266,2595,2725
1464322264,2580,2707
1464329468,2549,2676
1464337269,2432,2550
1464343865,2493,2612
1464351070,2453,2572
1464355871,2395,2509
1464362468,2378,2489
1464369070,2414,2526
1464374475,2472,2587
1464379874,2456,2576
1464385272,2425,2544
1464393073,2368,2485
1464399667,2394,2513
1464406866,2358,2473
1464412267,2354,2470
1464419471,2454,2570
1464424268,2504,2624
1464430873,2488,2616
1464437474,2495,2618
1464442870,2421,2537
1464450071,2440,2556
1464457874,2485,2601
1464463870,2469,2589
1464469872,2550,2670
1464477671,2599,2719
1464484275,2598,2722
1464492074,2520,2641
1464499275,2545,2667
1464506472,2513,2635
1464513074,2504,2624
1464519072,2557,2678
1464525669,2600,2718
1464531074,2617,2732
1464538272,2648,2761
1464546069,2641,2753
1464553277,2644,2758
1464560479,2617,2730
1464567668,2558,2670
1464574876,2607,2725
1464582073,2674,2793
1464589276,2689,2808
1464596475,2680,2800
1464604278,2559,2676
1464610869,2619,2736
1464617465,2543,2656
1464625268,2617,2729
1464632469,2773,2895
1464639675,2807,2935
1464646275,2733,2861
1464654076,2693,2820
1464660678,2684,2809
1464668476,2645,2770
1464675679,2659,2783
1464682279,2803,2933
1464690077,2896,3026
1464697276,2896,3025
1464705076,2856,2982
1464712873,2740,2860
1464719474,2776,2893
1464726077,2744,2860
1464733050,2864,2985
1464740478,2909,3029
1464747676,2933,3056
1464755476,2864,2986
1464762075,2785,2908
1464768678,2753,2874
1464776483,2819,2945
1464784280,2824,2949
1464791480,2839,2964
1464798682,2972,3104
1464805285,2985,3118
1464812486,2953,3085
1464819687,2834,2962
1464827487,2782,2907
1464834683,2777,2901
1464841283,2870,2998
1464847877,2850,2975
1464855081,2897,3021
1464862882,2734,2855
1464870078,2776,2897
1464876674,2760,2878
1464884483,2645,2752
1464891678,2834,2951
1464898884,2806,2927
1464906080,2840,2962
1464913884,2918,3044
1464921078,2867,2992
1464928278,2810,2934
1464941477,2744,2862
1464946881,2835,2954
1464954677,2809,2927
1464961871,2878,3003
1464969073,2858,2989
1464977477,2730,2857
1464984678,2883,3014
1464991907,2830,2954
1464999686,2862,2987
1465006879,2881,3004
1465014077,2869,2995
1465020680,2822,2941
1465027877,2856,2975
1465035677,2772,2887
1465042880,2823,2939
1465050080,2759,2871
1465057880,2885,2996
1465066273,3036,3155
1465074083,3033,3150
1465081283,2912,3026
1465088481,2927,3041
1465095081,2846,2958
1465101674,2856,2967
1465108874,2911,3023
1465116074,2917,3029
1465123878,2949,3063
1465131075,2913,3024
1465137668,2796,2906
1465145475,2723,2834
1465152670,2776,2890
1465159876,2808,2921
1465167077,2854,2969
1465174274,2882,3000
1465181477,2872,2989
1465188670,2818,2932
1465195891,2718,2821
1465202472,2687,2788
1465210276,2720,2823
1465217477,2814,2920
1465224672,2888,3001
1465231874,2840,2953
1465239881,2652,2763
1465246273,2661,2772
1465252874,2710,2822
1465260670,2594,2695
1465267269,2655,2758
1465275065,2634,2736
1465281069,2668,2775
1465287071,2722,2832
1465294279,2645,2747
1465301474,2607,2709
1465308676,2549,2641
1465316477,2429,2514
1465323673,2542,2630
1465330276,2594,2683
1465336875,2554,2643
1465342876,2512,2600
1465350077,2608,2698
1465357876,2464,2548
1465363876,2427,2509
1465369274,2403,2486
1465374679,2516,2600
1465381279,2536,2619
1465388476,2586,2670
1465396277,2569,2648
1465403479,2593,2672
1465410080,2516,2594
1465416076,2479,2553
1465422077,2510,2585
1465426879,2589,2663
1465432280,2619,2692
1465440076,2633,2715
1465446677,2712,2794
1465453272,2675,2754
1465460470,2624,2697
1465467076,2606,2678
1465474873,2538,2607
1465482075,2601,2674
1465488068,2513,2587
1465492274,2534,2612
1465498877,2654,2742
1465505471,2611,2699
1465512674,2535,2622
1465519875,2473,2556
1465527071,2548,2636
1465536681,2562,2647
1465543274,2587,2674
1465551684,2520,2604
1465560077,2567,2653
1465566676,2490,2572
1465576865,2471,2552
1465584666,2421,2500
1465591269,2491,2570
1465598473,2537,2615
1465603875,2534,2611
1465608671,2508,2590
1465619476,2461,2542
1465625473,2460,2539
1465632676,2375,2444
1465638083,2401,2470
1465645278,2425,2494
1465651875,2430,2498
1465661473,2400,2470
1465668670,2401,2475
1465674070,2315,2384
1465678878,2305,2373
1465684875,2292,2363
1465693878,2302,2375
1465701071,2348,2421
1465707669,2317,2390
1465713072,2352,2427
1465718471,2333,2414
1465723270,2339,2420
1465729274,2272,2351
1465735272,2264,2343
1465740072,2218,2296
1465746075,2242,2320
